,Date,State,City,Crop Type,Season,Temperature (°C),Rainfall (mm),Supply Volume (tons),Demand Volume (tons),Transportation Cost (₹/ton),Fertilizer Usage (kg/hectare),Pest Infestation (0-1),Market Competition (0-1),Price (₹/ton)
8381,2023-06,Punjab,Amritsar,Barley,Rabi,31.9,170.5,3837.94,1782.53,175.5,118.81,1.0,0.67,17.16
8382,2023-07,Punjab,Amritsar,Barley,Rabi,23.9,90.1,4879.87,2786.87,230.61,84.27,0.92,0.96,25.29
8383,2023-08,Punjab,Amritsar,Barley,Rabi,20.2,54.1,4128.83,1172.33,422.71,115.64,0.22,0.81,105.64
8384,2023-09,Punjab,Amritsar,Barley,Rabi,23.3,2.0,2585.45,839.77,187.05,164.95,0.43,0.58,1.34
8385,2023-10,Punjab,Amritsar,Barley,Rabi,30.2,186.3,1719.68,4354.52,170.94,198.64,0.18,0.92,334.62
8386,2023-11,Punjab,Amritsar,Barley,Rabi,23.4,169.7,1414.76,711.24,95.58,151.9,0.83,0.14,62.42
8387,2023-12,Punjab,Amritsar,Barley,Rabi,36.5,36.0,2725.51,3657.78,57.35,196.08,0.08,0.7,246.86
8388,2024-01,Punjab,Amritsar,Barley,Rabi,38.1,286.7,839.58,612.28,397.4,161.04,0.83,0.56,29.35
8389,2024-02,Punjab,Amritsar,Barley,Rabi,36.2,299.2,4400.38,2198.3,346.56,202.53,0.48,0.65,10.05
8390,2024-03,Punjab,Amritsar,Barley,Rabi,27.7,254.1,1365.27,3205.27,83.09,121.5,0.37,0.68,288.73
8391,2024-04,Punjab,Amritsar,Barley,Rabi,34.4,212.0,4409.1,1658.26,116.6,97.58,0.57,0.13,16.18
8392,2024-05,Punjab,Amritsar,Barley,Rabi,17.0,94.8,2356.44,1143.0,341.65,119.66,0.82,0.24,31.83
8393,2024-06,Punjab,Amritsar,Barley,Rabi,32.3,216.0,2279.84,2510.61,278.48,98.4,0.75,0.33,107.77
8394,2024-07,Punjab,Amritsar,Barley,Rabi,30.7,126.7,942.78,3720.8,165.32,147.4,0.02,0.78,321.13
8395,2024-08,Punjab,Amritsar,Barley,Rabi,21.1,16.0,1609.78,3942.99,227.59,200.35,0.73,0.81,258.96
8396,2024-09,Punjab,Amritsar,Barley,Rabi,15.5,258.6,3581.62,1274.69,324.55,60.48,0.92,0.11,71.16
8397,2024-10,Punjab,Amritsar,Barley,Rabi,17.7,89.5,3795.23,3630.52,51.05,239.66,0.22,0.76,195.15
8398,2024-11,Punjab,Amritsar,Barley,Rabi,21.5,108.1,3014.58,3182.74,133.35,219.44,0.3,0.1,146.17
8399,2024-12,Punjab,Amritsar,Barley,Rabi,39.7,70.7,1874.84,2049.63,278.33,261.47,0.99,0.04,63.44
8400,2023-01,Punjab,Amritsar,Barley,Zaid,29.1,174.7,1475.88,1783.58,410.71,107.24,0.53,0.58,69.53
8401,2023-02,Punjab,Amritsar,Barley,Zaid,27.3,72.4,2675.96,3418.95,338.28,59.11,0.41,0.53,135.04
8402,2023-03,Punjab,Amritsar,Barley,Zaid,18.7,14.0,2744.9,4382.13,466.32,276.55,0.97,0.35,132.85
8403,2023-04,Punjab,Amritsar,Barley,Zaid,37.1,205.3,2540.49,2624.89,158.98,212.07,0.86,0.99,169.27
8404,2023-05,Punjab,Amritsar,Barley,Zaid,23.8,210.7,1881.7,2609.07,366.11,149.73,0.75,0.34,106.55
8405,2023-06,Punjab,Amritsar,Barley,Zaid,23.7,261.9,753.36,2471.79,162.5,235.29,0.13,0.79,254.44
8406,2023-07,Punjab,Amritsar,Barley,Zaid,32.0,75.9,3646.04,1195.82,381.67,118.83,0.86,0.66,83.31
8407,2023-08,Punjab,Amritsar,Barley,Zaid,22.1,164.6,4717.86,2529.6,448.1,94.59,0.49,0.28,68.17
8408,2023-09,Punjab,Amritsar,Barley,Zaid,32.2,177.4,1773.51,3941.61,130.97,251.96,0.72,0.47,281.23
8409,2023-10,Punjab,Amritsar,Barley,Zaid,28.2,85.4,2789.2,1514.33,348.0,136.65,0.83,0.53,13.78
8410,2023-11,Punjab,Amritsar,Barley,Zaid,32.1,177.6,4796.34,2364.19,461.09,145.37,0.63,0.98,52.07
8411,2023-12,Punjab,Amritsar,Barley,Zaid,26.0,241.8,4285.6,3940.54,429.62,137.19,0.21,0.63,89.35
8412,2024-01,Punjab,Amritsar,Barley,Zaid,37.1,215.4,658.83,1643.47,70.61,285.96,0.01,0.76,227.68
8413,2024-02,Punjab,Amritsar,Barley,Zaid,24.0,94.6,3797.55,1730.38,387.56,140.26,0.22,0.78,36.16
8414,2024-03,Punjab,Amritsar,Barley,Zaid,24.1,234.9,4286.62,3583.67,265.68,287.46,0.98,0.89,110.03
8415,2024-04,Punjab,Amritsar,Barley,Zaid,27.2,228.7,940.21,3853.8,413.48,172.54,0.44,0.58,247.22
8416,2024-05,Punjab,Amritsar,Barley,Zaid,39.6,289.4,1302.37,2550.87,152.55,282.25,0.07,0.64,235.14
8417,2024-06,Punjab,Amritsar,Barley,Zaid,15.2,32.3,814.59,3428.48,205.24,182.04,0.5,0.85,276.46
8418,2024-07,Punjab,Amritsar,Barley,Zaid,39.8,297.4,924.42,1471.12,100.48,255.74,0.89,0.85,189.01
8419,2024-08,Punjab,Amritsar,Barley,Zaid,30.1,131.4,4821.15,2415.74,364.67,137.81,0.08,0.81,23.3
8420,2024-09,Punjab,Amritsar,Barley,Zaid,30.8,224.6,3928.84,3392.92,495.71,107.57,0.56,0.8,49.77
8421,2024-10,Punjab,Amritsar,Barley,Zaid,24.8,209.1,852.25,823.47,460.05,260.59,0.24,0.58,27.09
8422,2024-11,Punjab,Amritsar,Barley,Zaid,15.9,184.3,2071.31,1056.74,200.91,243.92,0.11,0.98,78.54
8423,2024-12,Punjab,Amritsar,Barley,Zaid,19.0,211.3,2852.11,3301.73,64.35,122.02,0.33,0.54,214.54
8424,2023-01,Punjab,Amritsar,Barley,Post-Monsoon,31.1,219.7,1592.45,3552.73,434.08,266.9,0.82,0.96,198.63
8425,2023-02,Punjab,Amritsar,Barley,Post-Monsoon,33.5,171.1,4378.6,1791.07,414.6,104.69,0.11,0.09,91.83
8426,2023-03,Punjab,Amritsar,Barley,Post-Monsoon,24.9,155.6,2501.71,4074.26,283.18,289.13,0.41,0.17,196.0
8427,2023-04,Punjab,Amritsar,Barley,Post-Monsoon,23.6,41.6,1198.08,540.28,369.5,269.03,0.59,0.02,34.85
8428,2023-05,Punjab,Amritsar,Barley,Post-Monsoon,33.4,289.6,4905.05,3762.18,432.89,276.63,0.04,0.42,44.07
8429,2023-06,Punjab,Amritsar,Barley,Post-Monsoon,16.4,1.0,1629.96,2902.73,435.77,60.84,0.71,0.69,114.64
8430,2023-07,Punjab,Amritsar,Barley,Post-Monsoon,17.6,25.8,2223.46,3840.4,173.51,70.72,0.51,0.94,248.5
8431,2023-08,Punjab,Amritsar,Barley,Post-Monsoon,25.9,18.7,3322.35,4416.62,418.1,137.96,0.35,0.73,154.17
8432,2023-09,Punjab,Amritsar,Barley,Post-Monsoon,30.0,81.2,1639.89,2237.86,275.77,220.11,0.34,0.82,140.24
8433,2023-10,Punjab,Amritsar,Barley,Post-Monsoon,16.3,198.3,4930.71,2588.46,178.95,113.74,0.2,0.49,24.56
8434,2023-11,Punjab,Amritsar,Barley,Post-Monsoon,38.8,133.9,2119.49,3811.96,350.61,267.99,0.2,0.26,185.83
8435,2023-12,Punjab,Amritsar,Barley,Post-Monsoon,17.2,239.6,1790.74,770.99,342.69,109.09,0.75,0.29,11.47
8436,2024-01,Punjab,Amritsar,Barley,Post-Monsoon,25.4,219.6,4491.47,831.55,288.25,253.11,0.55,0.07,133.3
8437,2024-02,Punjab,Amritsar,Barley,Post-Monsoon,18.5,141.7,2714.15,1844.41,253.98,127.63,0.42,0.75,64.18
8438,2024-03,Punjab,Amritsar,Barley,Post-Monsoon,18.5,54.7,1308.05,2655.91,420.78,144.43,0.7,0.83,130.95
8439,2024-04,Punjab,Amritsar,Barley,Post-Monsoon,31.0,164.4,2562.4,1293.92,146.25,228.69,0.73,0.23,38.12
8440,2024-05,Punjab,Amritsar,Barley,Post-Monsoon,38.1,122.8,4882.1,2128.4,156.56,89.35,0.12,0.42,3.58
8441,2024-06,Punjab,Amritsar,Barley,Post-Monsoon,39.1,221.6,4692.79,2068.22,321.32,272.6,0.19,0.03,58.58
8442,2024-07,Punjab,Amritsar,Barley,Post-Monsoon,20.4,259.2,1313.65,3443.66,428.16,253.89,0.41,0.23,180.23
8443,2024-08,Punjab,Amritsar,Barley,Post-Monsoon,19.8,197.1,1666.39,3246.15,218.34,187.79,0.53,0.7,226.48
8444,2024-09,Punjab,Amritsar,Barley,Post-Monsoon,22.8,221.9,2355.41,939.63,255.95,91.87,0.11,0.81,36.27
8445,2024-10,Punjab,Amritsar,Barley,Post-Monsoon,17.0,140.2,2790.0,1936.25,286.72,239.68,0.79,0.43,33.14
8446,2024-11,Punjab,Amritsar,Barley,Post-Monsoon,20.4,166.3,4069.76,2452.9,117.04,235.1,0.99,0.04,36.01
8447,2024-12,Punjab,Amritsar,Barley,Post-Monsoon,18.8,197.8,1187.4,3767.66,117.78,141.18,0.08,0.06,293.97
8448,2023-01,Punjab,Amritsar,Groundnut,Kharif,22.6,80.5,4086.24,2455.46,97.12,141.16,0.49,0.04,43.2
8449,2023-02,Punjab,Amritsar,Groundnut,Kharif,27.7,176.9,3253.42,3090.19,335.89,113.73,0.36,0.92,114.91
8450,2023-03,Punjab,Amritsar,Groundnut,Kharif,19.0,23.4,2967.37,1677.92,316.3,254.92,0.67,0.35,15.56
8451,2023-04,Punjab,Amritsar,Groundnut,Kharif,28.3,105.2,3928.32,2733.91,187.78,139.28,0.87,0.53,63.9
8452,2023-05,Punjab,Amritsar,Groundnut,Kharif,29.3,263.8,2040.61,4037.2,190.17,251.46,0.7,0.08,245.76
8453,2023-06,Punjab,Amritsar,Groundnut,Kharif,32.6,190.4,2669.29,4167.0,382.92,78.4,0.24,0.39,183.61
8454,2023-07,Punjab,Amritsar,Groundnut,Kharif,31.4,174.0,4864.0,655.04,496.1,74.92,0.97,0.66,208.9
8455,2023-08,Punjab,Amritsar,Groundnut,Kharif,24.1,273.8,2055.05,868.13,452.01,66.51,0.51,0.8,15.59
8456,2023-09,Punjab,Amritsar,Groundnut,Kharif,29.2,219.5,1511.56,2919.55,60.41,224.41,0.89,0.3,235.66
8457,2023-10,Punjab,Amritsar,Groundnut,Kharif,30.2,179.5,1814.72,1879.33,262.78,227.29,0.01,0.91,131.27
8458,2023-11,Punjab,Amritsar,Groundnut,Kharif,27.7,235.8,2557.75,3974.88,62.67,159.7,0.15,0.11,263.17
8459,2023-12,Punjab,Amritsar,Groundnut,Kharif,19.1,66.2,2797.95,620.5,381.72,75.17,0.68,0.35,96.64
8460,2024-01,Punjab,Amritsar,Groundnut,Kharif,23.3,203.1,2999.91,592.2,274.46,133.28,0.6,0.23,66.41
8461,2024-02,Punjab,Amritsar,Groundnut,Kharif,23.9,293.3,668.22,3709.18,119.82,295.83,0.49,0.11,320.1
8462,2024-03,Punjab,Amritsar,Groundnut,Kharif,19.0,95.1,1647.47,781.32,71.34,103.13,0.35,0.89,101.73
8463,2024-04,Punjab,Amritsar,Groundnut,Kharif,15.6,81.5,2850.46,994.86,304.14,104.78,0.16,0.18,47.05
8464,2024-05,Punjab,Amritsar,Groundnut,Kharif,31.4,234.3,3516.5,693.68,453.66,114.06,0.98,0.14,146.26
8465,2024-06,Punjab,Amritsar,Groundnut,Kharif,27.8,18.5,4926.87,1554.57,390.29,88.1,0.73,0.33,145.3
8466,2024-07,Punjab,Amritsar,Groundnut,Kharif,20.5,133.6,3576.95,3379.4,156.42,75.02,0.01,0.74,165.04
8467,2024-08,Punjab,Amritsar,Groundnut,Kharif,38.0,98.8,2924.74,3198.93,144.07,114.21,0.95,0.44,154.95
8468,2024-09,Punjab,Amritsar,Groundnut,Kharif,19.8,109.4,697.74,2719.94,162.43,208.31,0.39,0.77,252.38
8469,2024-10,Punjab,Amritsar,Groundnut,Kharif,39.3,164.3,2306.87,2712.88,197.64,170.63,0.27,0.7,169.16
8470,2024-11,Punjab,Amritsar,Groundnut,Kharif,31.9,27.4,1424.11,3893.72,398.71,182.32,0.05,0.8,229.86
8471,2024-12,Punjab,Amritsar,Groundnut,Kharif,17.8,160.9,2781.74,2019.64,341.03,213.25,0.05,0.47,42.13
8472,2023-01,Punjab,Amritsar,Groundnut,Rabi,28.5,1.1,4800.44,811.63,56.71,149.11,0.62,0.53,80.31
8473,2023-02,Punjab,Amritsar,Groundnut,Rabi,36.6,28.4,4277.19,1579.65,207.76,128.71,0.99,0.11,69.75
8474,2023-03,Punjab,Amritsar,Groundnut,Rabi,37.4,31.3,4074.0,628.82,415.44,94.93,0.5,0.64,151.7
8475,2023-04,Punjab,Amritsar,Groundnut,Rabi,25.1,31.5,3862.83,4216.0,396.7,194.71,0.36,0.57,112.44
8476,2023-05,Punjab,Amritsar,Groundnut,Rabi,39.4,3.4,3761.75,1299.1,495.41,89.24,1.0,0.25,145.05
8477,2023-06,Punjab,Amritsar,Groundnut,Rabi,32.0,177.8,2011.3,4092.15,466.31,121.11,0.75,0.28,169.17
8478,2023-07,Punjab,Amritsar,Groundnut,Rabi,34.1,142.0,2467.8,4303.38,418.98,250.18,0.47,0.4,183.77
8479,2023-08,Punjab,Amritsar,Groundnut,Rabi,27.4,159.0,706.2,1910.78,314.93,251.59,0.97,0.29,120.45
8480,2023-09,Punjab,Amritsar,Groundnut,Rabi,24.7,5.1,4944.87,2806.18,330.55,191.22,0.61,0.27,43.23
8481,2023-10,Punjab,Amritsar,Groundnut,Rabi,16.1,106.4,1089.19,749.02,383.14,153.68,0.9,0.51,4.39
8482,2023-11,Punjab,Amritsar,Groundnut,Rabi,22.7,37.8,735.21,1814.62,117.08,155.37,0.13,0.71,196.36
8483,2023-12,Punjab,Amritsar,Groundnut,Rabi,16.3,230.2,2977.64,2844.38,67.69,125.59,0.31,0.05,152.5
8484,2024-01,Punjab,Amritsar,Groundnut,Rabi,16.1,201.2,1721.71,3737.65,398.42,75.27,0.71,0.41,185.66
8485,2024-02,Punjab,Amritsar,Groundnut,Rabi,33.2,86.4,2767.04,3090.47,398.36,138.47,0.13,0.41,91.65
8486,2024-03,Punjab,Amritsar,Groundnut,Rabi,16.7,298.1,1531.99,1011.93,155.43,285.01,0.35,0.09,78.26
8487,2024-04,Punjab,Amritsar,Groundnut,Rabi,24.2,93.5,1807.56,4300.36,179.79,226.95,0.29,0.46,288.1
8488,2024-05,Punjab,Amritsar,Groundnut,Rabi,34.7,73.6,3156.21,2533.83,474.28,90.46,0.79,0.52,1.77
8489,2024-06,Punjab,Amritsar,Groundnut,Rabi,28.0,297.1,1875.61,1180.0,253.62,225.37,0.23,0.63,74.94
8490,2024-07,Punjab,Amritsar,Groundnut,Rabi,23.5,125.1,1748.33,597.61,290.78,136.86,0.11,0.42,3.19
8491,2024-08,Punjab,Amritsar,Groundnut,Rabi,36.7,110.4,1260.57,2288.05,267.51,262.1,0.6,0.91,168.76
8492,2024-09,Punjab,Amritsar,Groundnut,Rabi,20.6,14.4,1761.31,1578.55,70.69,138.67,0.83,0.17,98.69
8493,2024-10,Punjab,Amritsar,Groundnut,Rabi,18.1,247.0,3824.02,1777.58,423.81,104.06,0.67,0.9,33.99
8494,2024-11,Punjab,Amritsar,Groundnut,Rabi,22.7,116.6,1256.42,3087.45,97.9,80.57,0.22,0.37,254.23
8495,2024-12,Punjab,Amritsar,Groundnut,Rabi,17.3,10.5,1755.75,4081.87,200.81,57.27,0.49,0.94,279.41
8496,2023-01,Punjab,Amritsar,Groundnut,Zaid,38.1,154.0,2175.62,3861.84,447.76,136.47,0.73,0.1,140.64
8497,2023-02,Punjab,Amritsar,Groundnut,Zaid,21.8,188.8,4802.21,1462.56,289.89,127.37,0.68,0.33,98.56
8498,2023-03,Punjab,Amritsar,Groundnut,Zaid,17.0,63.2,679.03,2164.9,186.66,61.12,0.41,0.57,191.61
8499,2023-04,Punjab,Amritsar,Groundnut,Zaid,20.7,11.1,4029.65,2593.59,91.58,160.21,0.7,0.42,64.84
8500,2023-05,Punjab,Amritsar,Groundnut,Zaid,27.8,183.6,4018.38,1243.99,328.73,121.01,0.03,0.37,70.64
8501,2023-06,Punjab,Amritsar,Groundnut,Zaid,28.9,276.3,3352.93,771.82,249.46,86.66,0.21,0.98,10.25
8502,2023-07,Punjab,Amritsar,Groundnut,Zaid,16.4,72.9,4323.01,4494.15,485.38,163.94,0.75,0.71,83.9
8503,2023-08,Punjab,Amritsar,Groundnut,Zaid,24.0,83.2,4711.78,2916.8,472.36,157.81,0.2,0.27,50.5
8504,2023-09,Punjab,Amritsar,Groundnut,Zaid,38.7,134.7,3759.43,3239.05,115.41,113.39,0.37,0.48,141.95
8505,2023-10,Punjab,Amritsar,Groundnut,Zaid,31.5,194.7,4468.72,3188.65,404.51,299.91,0.07,0.82,43.79
8506,2023-11,Punjab,Amritsar,Groundnut,Zaid,32.0,85.7,4455.6,3121.76,340.12,184.38,0.66,0.49,19.98
8507,2023-12,Punjab,Amritsar,Groundnut,Zaid,21.7,262.2,2014.89,2730.5,363.24,102.95,0.58,0.57,128.88
8508,2024-01,Punjab,Amritsar,Groundnut,Zaid,36.1,171.0,2396.04,655.12,218.38,196.98,0.34,0.46,1.06
8509,2024-02,Punjab,Amritsar,Groundnut,Zaid,18.4,43.5,3248.3,3846.1,147.1,232.95,0.49,0.06,163.91
8510,2024-03,Punjab,Amritsar,Groundnut,Zaid,21.3,53.7,2227.08,4157.81,457.2,126.1,0.94,0.27,146.86
8511,2024-04,Punjab,Amritsar,Groundnut,Zaid,28.2,38.3,2015.31,3936.25,213.9,119.68,0.76,0.22,215.87
8512,2024-05,Punjab,Amritsar,Groundnut,Zaid,26.5,172.2,1593.86,3276.15,154.9,168.79,0.65,0.32,228.69
8513,2024-06,Punjab,Amritsar,Groundnut,Zaid,30.6,274.2,3781.73,1007.4,371.14,68.3,0.86,0.26,100.57
8514,2024-07,Punjab,Amritsar,Groundnut,Zaid,16.0,146.8,1084.55,3563.61,119.2,167.07,0.5,0.97,315.85
8515,2024-08,Punjab,Amritsar,Groundnut,Zaid,31.3,146.4,3336.49,1086.0,56.55,297.77,0.3,0.37,25.63
8516,2024-09,Punjab,Amritsar,Groundnut,Zaid,18.3,22.8,4287.79,2787.59,141.51,121.97,0.38,0.21,47.13
8517,2024-10,Punjab,Amritsar,Groundnut,Zaid,30.4,121.6,4080.77,967.94,436.92,173.65,0.14,0.71,116.42
8518,2024-11,Punjab,Amritsar,Groundnut,Zaid,29.9,74.7,3491.06,541.71,163.45,193.82,0.15,0.24,63.22
8519,2024-12,Punjab,Amritsar,Groundnut,Zaid,24.3,105.2,3878.27,785.61,328.3,236.39,0.17,0.47,101.93
8520,2023-01,Punjab,Amritsar,Groundnut,Post-Monsoon,32.4,293.7,2001.69,1881.4,417.28,252.89,0.16,0.13,45.58
8521,2023-02,Punjab,Amritsar,Groundnut,Post-Monsoon,20.2,51.7,1144.86,3496.94,328.72,57.21,0.77,0.09,187.24
8522,2023-03,Punjab,Amritsar,Groundnut,Post-Monsoon,23.6,230.7,3782.86,4229.69,273.07,253.58,0.43,0.2,154.2
8523,2023-04,Punjab,Amritsar,Groundnut,Post-Monsoon,20.6,158.2,4159.65,702.42,244.14,227.84,0.13,0.49,90.22
8524,2023-05,Punjab,Amritsar,Groundnut,Post-Monsoon,33.9,299.0,3743.24,3121.81,427.05,220.91,0.22,0.32,51.53
8525,2023-06,Punjab,Amritsar,Groundnut,Post-Monsoon,30.6,166.7,1473.88,574.77,234.43,58.23,0.43,0.27,23.9
8526,2023-07,Punjab,Amritsar,Groundnut,Post-Monsoon,24.6,60.0,836.26,1025.17,445.34,171.56,0.36,0.46,23.07
8527,2023-08,Punjab,Amritsar,Groundnut,Post-Monsoon,28.0,223.6,837.92,3419.26,392.83,146.74,0.57,0.36,214.16
8528,2023-09,Punjab,Amritsar,Groundnut,Post-Monsoon,30.1,265.3,4102.21,1791.71,453.78,174.0,0.11,0.28,71.47
8529,2023-10,Punjab,Amritsar,Groundnut,Post-Monsoon,30.7,103.9,1232.93,3757.87,399.13,243.65,0.9,0.66,213.2
8530,2023-11,Punjab,Amritsar,Groundnut,Post-Monsoon,19.9,207.7,996.23,492.85,104.25,160.57,0.93,0.96,107.56
8531,2023-12,Punjab,Amritsar,Groundnut,Post-Monsoon,29.3,75.4,4318.95,2371.7,65.72,77.86,0.94,0.21,35.46
8532,2024-01,Punjab,Amritsar,Groundnut,Post-Monsoon,31.2,284.5,3646.76,1571.28,303.01,298.61,0.67,0.93,4.54
8533,2024-02,Punjab,Amritsar,Groundnut,Post-Monsoon,24.3,81.1,817.93,2872.47,410.03,213.47,0.71,0.72,171.94
8534,2024-03,Punjab,Amritsar,Groundnut,Post-Monsoon,22.2,281.5,2259.89,856.5,150.88,131.66,0.29,0.74,65.49
8535,2024-04,Punjab,Amritsar,Groundnut,Post-Monsoon,30.1,164.3,1728.69,3852.5,295.77,152.64,0.41,0.13,215.26
8536,2024-05,Punjab,Amritsar,Groundnut,Post-Monsoon,19.6,12.7,4644.28,2328.02,349.72,140.5,0.29,0.08,70.78
8537,2024-06,Punjab,Amritsar,Groundnut,Post-Monsoon,16.2,210.3,3338.03,1160.05,285.37,180.57,0.5,0.06,54.04
8538,2024-07,Punjab,Amritsar,Groundnut,Post-Monsoon,38.7,2.9,534.38,3468.36,355.27,92.71,0.85,0.07,204.02
8539,2024-08,Punjab,Amritsar,Groundnut,Post-Monsoon,25.7,115.0,2431.35,441.87,177.69,249.3,0.64,0.88,3.9
8540,2024-09,Punjab,Amritsar,Groundnut,Post-Monsoon,29.9,129.0,2292.82,3374.04,91.72,201.46,0.4,0.72,240.91
8541,2024-10,Punjab,Amritsar,Groundnut,Post-Monsoon,30.5,231.0,3564.88,1065.11,318.02,268.97,0.94,0.38,69.69
8542,2024-11,Punjab,Amritsar,Groundnut,Post-Monsoon,27.3,102.3,3048.08,1735.36,254.47,121.58,0.99,0.88,32.62
8543,2024-12,Punjab,Amritsar,Groundnut,Post-Monsoon,25.7,291.2,4512.04,2803.37,278.42,244.48,0.28,0.33,32.27
8544,2023-01,Punjab,Amritsar,Soybean,Kharif,26.3,232.5,1719.88,2244.93,386.31,264.88,0.61,0.71,107.07
8545,2023-02,Punjab,Amritsar,Soybean,Kharif,28.0,30.8,4013.34,1001.53,153.8,278.43,0.96,0.55,59.72
8546,2023-03,Punjab,Amritsar,Soybean,Kharif,26.8,270.0,2752.97,4297.42,212.7,74.16,0.95,0.64,244.72
8547,2023-04,Punjab,Amritsar,Soybean,Kharif,19.4,146.8,1263.22,2860.57,290.11,186.32,0.8,0.15,160.11
8548,2023-05,Punjab,Amritsar,Soybean,Kharif,18.1,254.2,2748.1,3154.38,270.44,269.25,0.85,0.56,142.31
8549,2023-06,Punjab,Amritsar,Soybean,Kharif,38.9,213.8,1158.44,1222.77,332.71,167.92,0.48,0.54,74.42
8550,2023-07,Punjab,Amritsar,Soybean,Kharif,39.1,153.7,4847.15,2103.53,269.62,239.21,0.89,0.63,39.11
8551,2023-08,Punjab,Amritsar,Soybean,Kharif,25.3,298.6,1763.89,1654.33,248.08,54.65,0.01,0.75,125.4
8552,2023-09,Punjab,Amritsar,Soybean,Kharif,28.2,136.3,2778.14,478.05,234.08,174.85,0.2,0.82,19.4
8553,2023-10,Punjab,Amritsar,Soybean,Kharif,16.5,42.9,2491.61,2945.68,313.26,107.96,0.09,0.06,96.43
8554,2023-11,Punjab,Amritsar,Soybean,Kharif,18.8,244.4,3635.09,3859.59,334.04,160.17,0.46,0.18,116.2
8555,2023-12,Punjab,Amritsar,Soybean,Kharif,32.4,211.0,1162.96,2572.53,364.56,250.12,0.0,0.38,159.14
8556,2024-01,Punjab,Amritsar,Soybean,Kharif,16.5,269.0,4033.17,1355.91,183.15,133.38,0.94,0.3,35.29
8557,2024-02,Punjab,Amritsar,Soybean,Kharif,24.8,213.6,1797.82,1053.77,122.52,195.73,0.95,0.75,91.94
8558,2024-03,Punjab,Amritsar,Soybean,Kharif,35.4,70.3,1181.0,4051.47,443.4,116.2,0.43,0.88,241.04
8559,2024-04,Punjab,Amritsar,Soybean,Kharif,20.5,46.6,2532.29,3553.6,328.58,211.38,0.18,0.62,159.72
8560,2024-05,Punjab,Amritsar,Soybean,Kharif,26.5,78.0,3979.68,3519.69,338.49,80.65,0.39,0.21,61.65
8561,2024-06,Punjab,Amritsar,Soybean,Kharif,27.0,275.4,4283.4,1921.82,487.66,185.66,0.59,0.67,71.3
8562,2024-07,Punjab,Amritsar,Soybean,Kharif,38.2,70.4,2141.47,3150.28,54.58,144.88,0.18,0.23,219.65
8563,2024-08,Punjab,Amritsar,Soybean,Kharif,15.5,124.2,1980.1,1109.97,472.1,261.45,0.45,0.33,39.92
8564,2024-09,Punjab,Amritsar,Soybean,Kharif,24.0,37.0,2545.96,4086.05,69.81,133.23,0.8,0.33,246.78
8565,2024-10,Punjab,Amritsar,Soybean,Kharif,19.9,155.5,1417.46,616.84,356.57,203.95,0.75,0.96,17.86
8566,2024-11,Punjab,Amritsar,Soybean,Kharif,19.3,87.4,515.35,3190.55,398.98,70.26,0.09,0.91,234.18
8567,2024-12,Punjab,Amritsar,Soybean,Kharif,30.5,291.4,3555.26,3981.8,276.04,208.79,0.22,0.2,158.99
8568,2023-01,Punjab,Amritsar,Soybean,Rabi,37.7,108.6,4726.74,4353.29,281.59,254.8,0.97,0.59,112.42
8569,2023-02,Punjab,Amritsar,Soybean,Rabi,19.5,26.9,4508.11,1816.86,51.56,176.47,0.96,0.7,8.7
8570,2023-03,Punjab,Amritsar,Soybean,Rabi,23.8,63.1,1624.5,1385.35,423.62,164.14,0.01,0.29,14.03
8571,2023-04,Punjab,Amritsar,Soybean,Rabi,16.3,139.0,3745.41,2837.87,124.14,215.52,0.84,0.68,108.5
8572,2023-05,Punjab,Amritsar,Soybean,Rabi,20.2,171.4,1145.25,2775.96,375.32,276.98,0.72,0.55,158.74
8573,2023-06,Punjab,Amritsar,Soybean,Rabi,25.5,11.0,3998.41,2119.47,226.12,69.09,0.09,0.18,5.99
8574,2023-07,Punjab,Amritsar,Soybean,Rabi,27.2,3.3,4260.78,3943.92,303.41,172.83,0.61,0.07,69.08
8575,2023-08,Punjab,Amritsar,Soybean,Rabi,20.5,26.7,4677.49,3383.93,76.78,198.88,0.67,0.06,76.34
8576,2023-09,Punjab,Amritsar,Soybean,Rabi,22.1,178.7,2867.2,3760.14,221.14,298.63,0.2,0.72,207.8
8577,2023-10,Punjab,Amritsar,Soybean,Rabi,17.2,273.9,3916.54,3692.0,494.84,299.59,0.25,0.67,73.49
8578,2023-11,Punjab,Amritsar,Soybean,Rabi,38.8,260.3,1532.64,2484.43,64.23,144.4,0.47,0.64,234.4
8579,2023-12,Punjab,Amritsar,Soybean,Rabi,33.1,31.8,4641.89,2012.44,406.49,241.85,0.47,0.75,75.27
8580,2024-01,Punjab,Amritsar,Soybean,Rabi,34.8,150.2,1355.24,1451.38,174.88,135.4,0.57,0.87,135.45
8581,2024-02,Punjab,Amritsar,Soybean,Rabi,32.3,288.6,2078.81,2532.73,216.34,107.41,0.77,0.51,153.87
8582,2024-03,Punjab,Amritsar,Soybean,Rabi,31.9,143.7,3659.57,1940.06,229.78,198.44,0.01,0.28,18.44
8583,2024-04,Punjab,Amritsar,Soybean,Rabi,17.8,278.3,3411.53,3448.75,170.55,194.98,0.17,0.1,152.66
8584,2024-05,Punjab,Amritsar,Soybean,Rabi,24.5,76.4,646.05,4064.6,453.9,284.96,0.9,0.91,256.09
